Series	Categories	Values	Category_Num
oAB	Cstf1	-0.014184775828003433	964
oAB	Cstf1	-0.15418742382857545	964
gsk	Cstf1	-0.19865127482669295	964
gsk	Cstf1	-0.4278989945698285	964
gsk	Cstf1	0.030216638582100896	964
oAB-gsk	Cstf1	0.23166771328048594	964
oAB-gsk	Cstf1	0.5721010054301715	964
oAB-gsk	Cstf1	-0.3239323512518583	964
veh	Cstf2	0.3829748240229226	965
veh	Cstf2	0.25896135863879444	965
veh	Cstf2	0.36569540904733955	965
oAB	Cstf2	-0.19559498602362665	965
oAB	Cstf2	-0.3733629869937365	965
oAB	Cstf2	-0.30935475326229134	965
gsk	Cstf2	-0.0853008569565244	965
gsk	Cstf2	0.6266370130062635	965
gsk	Cstf2	0.12641900144037177	965
oAB-gsk	Cstf2	-0.001545527577624156	965
oAB-gsk	Cstf2	-0.33646894566953484	965
oAB-gsk	Cstf2	-0.28193658944290434	965
veh	Cstf2t	-0.5324717197671975	966
veh	Cstf2t	0.0974762077082504	966
veh	Cstf2t	0.08071123122764816	966
oAB	Cstf2t	0.35513761829556256	966
oAB	Cstf2t	0.4675282802328024	966
oAB	Cstf2t	-0.018501034426682172	966
gsk	Cstf2t	0.43815619153527985	966
gsk	Cstf2t	-0.19339015061623732	966
gsk	Cstf2t	-0.4640942810066527	966
oAB-gsk	Cstf2t	-0.35379286873581683	966
oAB-gsk	Cstf2t	-0.08503550968969766	966
oAB-gsk	Cstf2t	-0.1717073841660363	966
veh	Cstf3	0.16846760941217595	967
veh	Cstf3	0.21244727864271024	967
veh	Cstf3	0.38702671707356906	967
oAB	Cstf3	-0.12318127112199238	967
oAB	Cstf3	0.4755965880686532	967
oAB	Cstf3	0.27000643655894974	967
gsk	Cstf3	-0.2536649919583632	967
gsk	Cstf3	-0.28219087657170944	967
gsk	Cstf3	-0.05618325133641512	967
oAB-gsk	Cstf3	-0.18665559542470303	967
oAB-gsk	Cstf3	-0.3217142357648787	967
oAB-gsk	Cstf3	-0.5244034119313468	967
veh	Ctbp1	0.3506970676791362	968
veh	Ctbp1	0.5244590193806612	968
veh	Ctbp1	0.2431496894395774	968
oAB	Ctbp1	0.1582253931132544	968
oAB	Ctbp1	0.19157058567085547	968
oAB	Ctbp1	-0.1182415211670627	968
gsk	Ctbp1	0.08871218128353445	968
gsk	Ctbp1	0.07026343659509504	968
gsk	Ctbp1	-0.4755409806193389	968
oAB-gsk	Ctbp1	-0.2209611459808178	968
oAB-gsk	Ctbp1	-0.26315413838910046	968
oAB-gsk	Ctbp1	-0.05732105866601879	968
veh	Ctbp2	-0.4556065085879085	969
veh	Ctbp2	0.07286740817834494	969
veh	Ctbp2	0.00824417017538711	969
oAB	Ctbp2	0.4101581226570221	969
oAB	Ctbp2	-0.10111898735147494	969
oAB	Ctbp2	0.11888706584215993	969
gsk	Ctbp2	0.5008277390365102	969
gsk	Ctbp2	0.5443934914120915	969
gsk	Ctbp2	-0.09169438835816944	969
oAB-gsk	Ctbp2	-0.24281852639163792	969
oAB-gsk	Ctbp2	-0.4222213371530919	969
oAB-gsk	Ctbp2	0.05249566474352425	969
veh	Ctc1	0.048486071377436386	970
veh	Ctc1	-0.010243637714473121	970
veh	Ctc1	0.08871112981513113	970
oAB	Ctc1	0.4379377163559978	970
oAB	Ctc1	0.2178318865666252	970
oAB	Ctc1	-0.5620622836440022	970
gsk	Ctc1	0.021879364973043602	970
gsk	Ctc1	0.01851196066047123	970
gsk	Ctc1	-0.22782945041190036	970
oAB-gsk	Ctc1	0.05038300122522228	970
oAB-gsk	Ctc1	-0.07974955799469706	970
oAB-gsk	Ctc1	-0.03310586837153209	970
veh	Ctcf	-0.3314977028767261	971
veh	Ctcf	-0.20300622294715628	971
veh	Ctcf	-0.1451184666895681	971
oAB	Ctcf	-0.5401525550764605	971
oAB	Ctcf	-0.038241032616630796	971
oAB	Ctcf	0.19533325127635576	971
gsk	Ctcf	-0.5034227144117681	971
gsk	Ctcf	0.4598474449235395	971
gsk	Ctcf	0.2897585273618356	971
oAB-gsk	Ctcf	0.2132978745290766	971
oAB-gsk	Ctcf	0.22420408838025122	971
oAB-gsk	Ctcf	-0.27861725740779975	971
veh	Ctdsp1	-0.03145028665283612	972
veh	Ctdsp1	0.007926033897187578	972
veh	Ctdsp1	0.09185010605128666	972
oAB	Ctdsp1	-0.05217638667883532	972
oAB	Ctdsp1	-0.053444693482517756	972
oAB	Ctdsp1	-0.32172871885375975	972
gsk	Ctdsp1	-0.44889799226106414	972
gsk	Ctdsp1	0.5511020077389358	972
gsk	Ctdsp1	-0.29021524431874196	972
oAB-gsk	Ctdsp1	0.15028748389073437	972
oAB-gsk	Ctdsp1	0.13689689226825333	972
oAB-gsk	Ctdsp1	0.17438699589368037	972
veh	Cth	-0.5670648576521843	973
veh	Cth	-0.1344757757855325	973
veh	Cth	0.21722917258583432	973
oAB	Cth	-0.20079500058156832	973
oAB	Cth	-0.044433035446013805	973
oAB	Cth	0.06718421440506252	973
gsk	Cth	0.2603741156658176	973
gsk	Cth	-0.25425075619289084	973
gsk	Cth	0.23858222451227692	973
oAB-gsk	Cth	0.4329351423478156	973
oAB-gsk	Cth	-0.28417626370415383	973
oAB-gsk	Cth	0.036883700754519265	973
veh	Cthrc1	0.16205202802548865	974
veh	Cthrc1	-0.02656512461319461	974
veh	Cthrc1	0.19395927799175783	974
oAB	Cthrc1	0.23874595437887908	974
oAB	Cthrc1	0.021549158031642594	974
oAB	Cthrc1	0.165871834220796	974
gsk	Cthrc1	-0.7612540456211209	974
gsk	Cthrc1	-0.6540368569848831	974
gsk	Cthrc1	-0.5708020494950036	974
oAB-gsk	Cthrc1	0.002841595909279239	974
oAB-gsk	Cthrc1	0.21046542434560625	974
oAB-gsk	Cthrc1	0.20193361759585748	974
veh	Ctnna1	0.22024744146614958	975
veh	Ctnna1	-0.006725942270870618	975
veh	Ctnna1	0.4033800376763597	975
oAB	Ctnna1	-0.3056244243148778	975
oAB	Ctnna1	0.12968382363804717	975
oAB	Ctnna1	0.24891139988060207	975
gsk	Ctnna1	0.08573359761307534	975
gsk	Ctnna1	0.26064152903741156	975
gsk	Ctnna1	0.21216421560322607	975
oAB-gsk	Ctnna1	-0.3447102808805074	975
oAB-gsk	Ctnna1	-0.16091032429270194	975
oAB-gsk	Ctnna1	-0.5966199623236402	975
veh	Ctnna2	-0.4648377992666784	976
veh	Ctnna2	0.030871600035017197	976
veh	Ctnna2	0.22449314566923362	976
oAB	Ctnna2	-0.23731316269327962	976
oAB	Ctnna2	0.4202346237880561	976
oAB	Ctnna2	-0.11322119631497143	976
gsk	Ctnna2	-0.18844981697223273	976
gsk	Ctnna2	-0.30985869874165795	976
gsk	Ctnna2	-0.07215680437596513	976
oAB-gsk	Ctnna2	0.15061647706764902	976
oAB-gsk	Ctnna2	0.5351622007333215	976
oAB-gsk	Ctnna2	-0.28217243082713855	976
veh	Ctnnal1	-0.19400173298058632	977
veh	Ctnnal1	0.31692896776020085	977
veh	Ctnnal1	0.009729648651817956	977
oAB	Ctnnal1	-0.49405698018230837	977
oAB	Ctnnal1	0.37863564945796535	977
oAB	Ctnnal1	0.1494258032437345	977
gsk	Ctnnal1	-0.07399998325230198	977
gsk	Ctnnal1	0.2902812545381881	977
gsk	Ctnnal1	0.17391172858076936	977
oAB-gsk	Ctnnal1	-0.219090140036253	977
oAB-gsk	Ctnnal1	0.2327838378536359	977
oAB-gsk	Ctnnal1	-0.6213643505420348	977
veh	Ctnnb1	-0.051994024364082805	978
veh	Ctnnb1	0.028078460166572294	978
veh	Ctnnb1	0.18754413743718842	978
oAB	Ctnnb1	-0.36441587663190533	978
oAB	Ctnnb1	0.17940801980844084	978
oAB	Ctnnb1	0.3007626071457273	978
gsk	Ctnnb1	-0.04542978296147072	978
gsk	Ctnnb1	-0.21131593735361065	978
gsk	Ctnnb1	0.32359050771259623	978
oAB-gsk	Ctnnb1	-0.20274551073331756	978
oAB-gsk	Ctnnb1	0.38946575468477806	978
oAB-gsk	Ctnnb1	-0.6105342453152219	978
veh	Ctnnbip1	-0.20931936688600822	979
veh	Ctnnbip1	0.11300900250753412	979
veh	Ctnnbip1	-0.10483461382958432	979
oAB	Ctnnbip1	-0.04869386277209463	979
oAB	Ctnnbip1	0.006678982134189386	979
oAB	Ctnnbip1	-0.07767431712443683	979
gsk	Ctnnbip1	0.41227839117190956	979
gsk	Ctnnbip1	0.5467604312992697	979
gsk	Ctnnbip1	0.2929257547207075	979
oAB-gsk	Ctnnbip1	-0.3147401287287073	979
oAB-gsk	Ctnnbip1	-0.28876466451868565	979
oAB-gsk	Ctnnbip1	-0.45323956870073023	979
veh	Ctnnbl1	-0.20195804771363543	980
veh	Ctnnbl1	0.6408182777984219	980
veh	Ctnnbl1	0.46634693997040877	980
oAB	Ctnnbl1	0.06581024827940202	980
oAB	Ctnnbl1	-0.2903888916065039	980
oAB	Ctnnbl1	-0.2144810544289792	980
gsk	Ctnnbl1	-0.21529256045981499	980
gsk	Ctnnbl1	-0.1739211535010405	980
gsk	Ctnnbl1	-0.24926468158542384	980
oAB-gsk	Ctnnbl1	-0.3591817222015782	980
oAB-gsk	Ctnnbl1	0.011763056865337719	980
oAB-gsk	Ctnnbl1	0.5458770535085182	980
veh	Ctnnd1	-0.2759304301609276	981
veh	Ctnnd1	-0.01800360776186683	981
veh	Ctnnd1	0.26165508492992134	981
oAB	Ctnnd1	0.1397954347198091	981
oAB	Ctnnd1	-0.09904876838712666	981
oAB	Ctnnd1	-0.1141351365700541	981
gsk	Ctnnd1	-0.273287758361738	981
gsk	Ctnnd1	-0.21637170255796742	981
gsk	Ctnnd1	-0.4740353270142081	981
oAB-gsk	Ctnnd1	0.3050297114229128	981
oAB-gsk	Ctnnd1	0.31671368213676043	981
oAB-gsk	Ctnnd1	0.525964672985792	981
veh	Ctnnd2	0.1405524902511812	982
veh	Ctnnd2	0.406092086414256	982
veh	Ctnnd2	0.2448196133031637	982
oAB	Ctnnd2	-0.07295712759549283	982
oAB	Ctnnd2	-0.12336353601207511	982
oAB	Ctnnd2	-0.5939079135857441	982
gsk	Ctnnd2	0.23936904027891398	982
gsk	Ctnnd2	-0.09258699100616286	982
gsk	Ctnnd2	-0.05525327024836235	982
oAB-gsk	Ctnnd2	0.14580371809064532	982
oAB-gsk	Ctnnd2	-0.10160338371369648	982
oAB-gsk	Ctnnd2	-0.04125312170193327	982
veh	Ctps1	-0.6192767257611341	983
veh	Ctps1	-0.6276576921946914	983
veh	Ctps1	-0.5157579907750466	983
oAB	Ctps1	0.3505478385772374	983
oAB	Ctps1	0.33792818771190447	983
oAB	Ctps1	0.2834336349032495	983
gsk	Ctps1	-0.28387217956662036	983
gsk	Ctps1	-0.28504567339722814	983
gsk	Ctps1	-0.43672609972724696	983
oAB-gsk	Ctps1	0.3461106332634294	983
oAB-gsk	Ctps1	0.31135186183068575	983
oAB-gsk	Ctps1	0.3723423078053086	983
veh	Ctps2	-0.03145158445242644	984
veh	Ctps2	0.17027286268635164	984
veh	Ctps2	-0.035344397542439794	984
oAB	Ctps2	-0.19028496989638793	984
oAB	Ctps2	-0.4222415306925251	984
oAB	Ctps2	-0.08201644066525458	984
gsk	Ctps2	0.5777584693074748	984
gsk	Ctps2	-0.011537597396881531	984
gsk	Ctps2	-0.2578902313372994	984
oAB-gsk	Ctps2	-0.029696065138734854	984
oAB-gsk	Ctps2	0.0077548152457485075	984
oAB-gsk	Ctps2	0.34285406485866227	984
veh	Ctr9	-0.22326866238757864	985
veh	Ctr9	-0.33748224394211823	985
veh	Ctr9	0.26461149195909067	985
oAB	Ctr9	-0.2647084603825271	985
oAB	Ctr9	-0.24911687834024293	985
oAB	Ctr9	0.5825607085039043	985
gsk	Ctr9	-0.23038217855666604	985
gsk	Ctr9	-0.0684258328600457	985
gsk	Ctr9	-0.4174392914960958	985
oAB-gsk	Ctr9	0.05841670618840197	985
oAB-gsk	Ctr9	0.10533094375846709	985
oAB-gsk	Ctr9	0.5278586583816507	985
veh	Ctsa	0.46535591884665495	986
veh	Ctsa	0.5042489989997814	986
veh	Ctsa	0.3788097819808668	986
oAB	Ctsa	-0.18675118403661917	986
oAB	Ctsa	-0.18271898146182278	986
oAB	Ctsa	-0.38642486644111373	986
gsk	Ctsa	0.1947862218626667	986
gsk	Ctsa	0.1066974848665557	986
gsk	Ctsa	-0.10445978563682418	986
oAB-gsk	Ctsa	-0.0008447473209198103	986
oAB-gsk	Ctsa	-0.4957510010002187	986
oAB-gsk	Ctsa	-0.17175524617996332	986
veh	Ctsb	0.07456849473701774	987
veh	Ctsb	0.07999528751222568	987
veh	Ctsb	-0.084628060667962	987
oAB	Ctsb	-0.005666813864283723	987
oAB	Ctsb	-0.09415282612028354	987
oAB	Ctsb	-0.12395383805505344	987
gsk	Ctsb	-0.34194769805788466	987
gsk	Ctsb	-0.15226709363486093	987
gsk	Ctsb	-0.25720424110404516	987
oAB-gsk	Ctsb	-0.10106741895013989	987
oAB-gsk	Ctsb	0.041357054134584195	987
oAB-gsk	Ctsb	0.6580523019421154	987
veh	Ctsc	0.03640008916782792	988
veh	Ctsc	0.22561985921459035	988
veh	Ctsc	-0.12437392284932508	988
oAB	Ctsc	0.01878766791278255	988
oAB	Ctsc	0.3158701437100264	988
oAB	Ctsc	0.17025097176305204	988
gsk	Ctsc	-0.22159684388641432	988
gsk	Ctsc	-0.678034559761972	988
gsk	Ctsc	-0.6042109199510711	988
oAB-gsk	Ctsc	0.052866585816285894	988
oAB-gsk	Ctsc	0.3219654402380281	988
oAB-gsk	Ctsc	0.22731391306577048	988
veh	Ctsf	0.4854225506011446	989
veh	Ctsf	0.1579918126122311	989
veh	Ctsf	0.1244015079090277	989
oAB	Ctsf	-0.41872516974185736	989
oAB	Ctsf	0.1274435834138684	989
oAB	Ctsf	-0.07386205172829305	989
gsk	Ctsf	-0.04051012225059801	989
gsk	Ctsf	-0.5145774493988554	989
gsk	Ctsf	-0.045447578983315445	989
oAB-gsk	Ctsf	0.17057953303764503	989
oAB-gsk	Ctsf	0.21849866835369045	989
oAB-gsk	Ctsf	-0.46383472723844227	989
veh	Ctsh	0.0446255874862105	990
veh	Ctsh	-0.11921769829876448	990
veh	Ctsh	0.039404606016977074	990
oAB	Ctsh	-0.3006255710946553	990
oAB	Ctsh	0.23200158916432054	990
oAB	Ctsh	0.2765488196794904	990
gsk	Ctsh	0.36007566850263534	990
gsk	Ctsh	-0.04663309678399201	990
gsk	Ctsh	0.1396429291993189	990
oAB-gsk	Ctsh	0.053395332621938255	990
oAB-gsk	Ctsh	-0.11370844170734869	990
oAB-gsk	Ctsh	-0.6399243314973646	990
veh	Ctsl	0.10809855803614021	991
veh	Ctsl	-0.04958122225079698	991
veh	Ctsl	-0.16685227711785441	991
oAB	Ctsl	-0.10118098587196474	991
oAB	Ctsl	-0.06847812800490224	991
oAB	Ctsl	-0.15760496793059095	991
gsk	Ctsl	-0.3710327593617932	991
gsk	Ctsl	-0.30006936148461033	991
gsk	Ctsl	-0.2657198914489017	991
oAB-gsk	Ctsl	0.36085713770767813	991
oAB-gsk	Ctsl	0.2743011874300107	991
oAB-gsk	Ctsl	0.6289672406382067	991
veh	Ctso	0.4099655370783675	992
veh	Ctso	-0.2115848085149189	992
veh	Ctso	0.004965381367948398	992
oAB	Ctso	-0.47237987082406213	992
oAB	Ctso	0.37571035974089995	992
oAB	Ctso	-0.508612618974413	992
gsk	Ctso	0.27677678329423905	992
gsk	Ctso	0.49138738102558693	992
gsk	Ctso	0.3242651232483856	992
oAB-gsk	Ctso	-0.32884907274442804	992
oAB-gsk	Ctso	-0.13124168132040562	992
oAB-gsk	Ctso	-0.482988523817497	992
veh	Ctsz	0.09379151510303378	993
veh	Ctsz	-0.03639517545218055	993
veh	Ctsz	0.010368086084099299	993
oAB	Ctsz	-0.18649286885801172	993
oAB	Ctsz	-0.6078605037608922	993
oAB	Ctsz	-0.2528585925085123	993
gsk	Ctsz	0.21296661264343272	993
gsk	Ctsz	-0.00865848266439021	993
gsk	Ctsz	0.11571064801930088	993
oAB-gsk	Ctsz	-0.055744352531612223	993
oAB-gsk	Ctsz	0.18886124763901752	993
oAB-gsk	Ctsz	0.3921394962391078	993
veh	Cttn	-0.4778457251678301	994
veh	Cttn	0.06726391246880908	994
veh	Cttn	-0.35216829577101594	994
oAB	Cttn	0.07467109499023719	994
oAB	Cttn	-0.11184826216083893	994
oAB	Cttn	-0.22937020958468096	994
gsk	Cttn	0.25444341929537556	994
gsk	Cttn	0.32308464867935704	994
gsk	Cttn	0.06107431543087751	994
oAB-gsk	Cttn	0.5221542748321699	994
oAB-gsk	Cttn	-0.2693868944913118	994
oAB-gsk	Cttn	0.2945983926836971	994
veh	Cttnbp2	0.05488735848207832	995
veh	Cttnbp2	0.13693275889484635	995
veh	Cttnbp2	0.18480843103732228	995
oAB	Cttnbp2	0.3105009857842142	995
oAB	Cttnbp2	-0.13491210562040973	995
oAB	Cttnbp2	-0.6894990142157859	995
gsk	Cttnbp2	-0.1067147391526516	995
gsk	Cttnbp2	0.0644641211734776	995
gsk	Cttnbp2	0.15037300146410784	995
oAB-gsk	Cttnbp2	0.02395441249724702	995
oAB-gsk	Cttnbp2	-0.1901521455243306	995
oAB-gsk	Cttnbp2	-0.14533459744884478	995
veh	Cttnbp2nl	-0.5058782193191764	996
veh	Cttnbp2nl	0.03392657004326899	996
veh	Cttnbp2nl	-0.4511391630855647	996
oAB	Cttnbp2nl	-0.17235902109773776	996
oAB	Cttnbp2nl	0.3476218392731665	996
oAB	Cttnbp2nl	-0.16010699902155864	996
gsk	Cttnbp2nl	0.4941217806808236	996
gsk	Cttnbp2nl	0.3236248238363049	996
gsk	Cttnbp2nl	-0.1764166101561661	996
oAB-gsk	Cttnbp2nl	0.2572078052900284	996
oAB-gsk	Cttnbp2nl	-0.14704179320215444	996
oAB-gsk	Cttnbp2nl	0.30088144594515914	996
veh	Ctu1	-0.6812069309019881	997
veh	Ctu1	0.06632350223945672	997
veh	Ctu1	-0.32624957771176516	997
oAB	Ctu1	0.13289276027336225	997
oAB	Ctu1	-0.1666478973453931	997
oAB	Ctu1	0.26597540389206775	997
gsk	Ctu1	0.11137873912172999	997
gsk	Ctu1	-0.08258620192812682	997
gsk	Ctu1	0.015096715738591858	997
oAB-gsk	Ctu1	0.15692296425181154	997
oAB-gsk	Ctu1	0.14146041113641894	997
oAB-gsk	Ctu1	0.3187930690980119	997
veh	Cul1	0.48701745229311716	998
veh	Cul1	0.34737819003944936	998
veh	Cul1	0.5253157184192744	998
oAB	Cul1	-0.20682401638887174	998
oAB	Cul1	0.2990934029490077	998
oAB	Cul1	0.38262489956903933	998
gsk	Cul1	0.06843914046287745	998
gsk	Cul1	-0.4709928695830318	998
gsk	Cul1	-0.46198306620017554	998
oAB-gsk	Cul1	0.031609772626794735	998
oAB-gsk	Cul1	-0.27632702651929597	998
oAB-gsk	Cul1	-0.47468428158072556	998
veh	Cul2	-0.145675348910723	999
veh	Cul2	-0.051091302352078496	999
veh	Cul2	0.2504013867165198	999
oAB	Cul2	0.1221755943034212	999
oAB	Cul2	0.087162330754021	999
oAB	Cul2	-0.25944773245680325	999
gsk	Cul2	0.174750599228032	999
gsk	Cul2	0.009440227084949177	999
gsk	Cul2	-0.057591235882368884	999
oAB-gsk	Cul2	-0.5412013217682579	999
oAB-gsk	Cul2	-0.08620667439986036	999
oAB-gsk	Cul2	0.45879867823174203	999
veh	Cul3	0.290371490819029	1000
veh	Cul3	0.23926009000393106	1000
veh	Cul3	-0.5126316682081583	1000
oAB	Cul3	0.14729974869275156	1000
oAB	Cul3	-0.2278894374211326	1000
oAB	Cul3	-0.07814439393262829	1000
gsk	Cul3	0.2611467782174277	1000
gsk	Cul3	0.4873683317918417	1000
gsk	Cul3	0.025908976334878108	1000
oAB-gsk	Cul3	0.05997994564946514	1000
oAB-gsk	Cul3	-0.009812197734628963	1000
oAB-gsk	Cul3	-0.512356262482106	1000
veh	Cul4a	-0.2639916038973568	1001
veh	Cul4a	0.21534373383281513	1001
veh	Cul4a	-0.22819024669863344	1001
oAB	Cul4a	0.18536599545147103	1001
oAB	Cul4a	0.06149327970110114	1001
oAB	Cul4a	0.3423028295034496	1001
gsk	Cul4a	-0.43101507862707295	1001
gsk	Cul4a	-0.5851382686301709	1001
gsk	Cul4a	-0.2350864374209718	1001
oAB-gsk	Cul4a	0.11640392660473056	1001
oAB-gsk	Cul4a	0.021117637880500993	1001
oAB-gsk	Cul4a	0.4148617313698291	1001
veh	Cul4b	0.28506560930074704	1002
veh	Cul4b	0.5026586082353998	1002
veh	Cul4b	-0.4973413917646003	1002
oAB	Cul4b	0.10055662672430496	1002
oAB	Cul4b	-0.09362640949137889	1002
oAB	Cul4b	-0.2904609601183523	1002
gsk	Cul4b	0.12721921259374833	1002
gsk	Cul4b	0.15530599840212989	1002
gsk	Cul4b	-0.14516785839990642	1002
oAB-gsk	Cul4b	-0.27137879551317423	1002
oAB-gsk	Cul4b	-0.08475884205300159	1002
oAB-gsk	Cul4b	0.09194208369567414	1002
veh	Cul5	-0.0091509991133595	1003
veh	Cul5	0.014523723062861413	1003
veh	Cul5	0.22292078606330953	1003
oAB	Cul5	-0.06994902881291463	1003
oAB	Cul5	-0.42843919367905803	1003
oAB	Cul5	-0.33116113627016774	1003
gsk	Cul5	-0.15968733158516635	1003
gsk	Cul5	-0.1283591456073241	1003
gsk	Cul5	0.3543134912882007	1003
oAB-gsk	Cul5	0.571560806320942	1003
oAB-gsk	Cul5	0.3143603637601738	1003
oAB-gsk	Cul5	-0.2911695919233588	1003
veh	Cul7	-0.36945691700693767	1004
veh	Cul7	-0.44071886825083784	1004
veh	Cul7	-0.2641409252199253	1004
oAB	Cul7	-0.1591330572989533	1004
oAB	Cul7	0.2733237038577387	1004
oAB	Cul7	0.33752718902683077	1004
gsk	Cul7	-0.03534844977383758	1004
gsk	Cul7	-0.5049239867161903	1004
gsk	Cul7	0.465074218881477	1004
oAB-gsk	Cul7	0.41395445981899237	1004
oAB-gsk	Cul7	0.42560634016004445	1004
oAB-gsk	Cul7	-0.5349257811185231	1004
veh	Cuta	-0.02233548978883183	1005
veh	Cuta	-0.18597855504873534	1005
veh	Cuta	0.43949430911565246	1005
oAB	Cuta	0.1081449107279477	1005
oAB	Cuta	-0.5605056908843477	1005
oAB	Cuta	0.20837386804423272	1005
gsk	Cuta	-0.04198068804458193	1005
gsk	Cuta	-0.07440536606976897	1005
gsk	Cuta	0.07873164301902091	1005
oAB-gsk	Cuta	-0.02757890404601812	1005
oAB-gsk	Cuta	-0.2444483915235979	1005
oAB-gsk	Cuta	0.34815810766080496	1005
veh	Cux1	-0.0058724819432129476	1006
veh	Cux1	-0.3617782353449505	1006
veh	Cux1	0.06689546910838799	1006
oAB	Cux1	-0.24446927098165142	1006
oAB	Cux1	0.15506858432756618	1006
oAB	Cux1	0.268638873251966	1006
gsk	Cux1	-0.4211458437156733	1006
gsk	Cux1	0.15196454346377256	1006
gsk	Cux1	0.19422633625453997	1006
oAB-gsk	Cux1	0.37930966603280986	1006
oAB-gsk	Cux1	0.12840341884190173	1006
oAB-gsk	Cux1	-0.6206903339671902	1006
veh	Cwc27	-0.1314084535801777	1007
veh	Cwc27	0.09132190317116241	1007
veh	Cwc27	-0.2269463048513741	1007
oAB	Cwc27	0.07971848556643496	1007
oAB	Cwc27	0.1891842191880094	1007
oAB	Cwc27	-0.25991383928388706	1007
gsk	Cwc27	-0.12394228225901868	1007
gsk	Cwc27	-0.48766767822052587	1007
gsk	Cwc27	-0.32888937172830196	1007
oAB-gsk	Cwc27	0.381231601236846	1007
oAB-gsk	Cwc27	0.030979427499492927	1007
oAB-gsk	Cwc27	0.5123323217794742	1007
veh	Cxadr	-0.47124389722704985	1008
veh	Cxadr	0.05957530883532609	1008
veh	Cxadr	-0.23601538159393715	1008
oAB	Cxadr	0.11685981517983308	1008
oAB	Cxadr	-0.4297034346694603	1008
oAB	Cxadr	-0.3179214938660839	1008
gsk	Cxadr	0.1659741119090591	1008
gsk	Cxadr	0.52613013365836	1008
gsk	Cxadr	-0.027120461599418003	1008
oAB-gsk	Cxadr	0.2571269474015472	1008
oAB-gsk	Cxadr	-0.09097133986699042	1008
oAB-gsk	Cxadr	0.52875610277295	1008
veh	Cxxc5	-0.16264871960849542	1009
veh	Cxxc5	-0.29780378397278523	1009
veh	Cxxc5	0.4852396569765266	1009
oAB	Cxxc5	0.08565276321043466	1009
oAB	Cxxc5	-0.033946839290230624	1009
oAB	Cxxc5	0.47153973073639865	1009
gsk	Cxxc5	-0.5147603430234734	1009
gsk	Cxxc5	0.17779556493784918	1009
gsk	Cxxc5	-0.32546827316420596	1009
oAB-gsk	Cxxc5	-0.03146370810793341	1009
oAB-gsk	Cxxc5	-0.05195530898412874	1009
oAB-gsk	Cxxc5	0.21138890622643272	1009
veh	Cyb561d2	-0.2638321778000897	1010
veh	Cyb561d2	-0.14376019771164228	1010
veh	Cyb561d2	-0.027625314446527445	1010
oAB	Cyb561d2	0.5036742214015019	1010
oAB	Cyb561d2	-0.03993226395738943	1010
oAB	Cyb561d2	-0.12154150868776602	1010
gsk	Cyb561d2	-0.09790182485892077	1010
gsk	Cyb561d2	-0.49632577859849814	1010
gsk	Cyb561d2	0.1364500477396945	1010
oAB-gsk	Cyb561d2	0.010328363023343612	1010
oAB-gsk	Cyb561d2	0.291697700200383	1010
oAB-gsk	Cyb561d2	0.14134722809044956	1010
veh	Cyb5a	-0.10652954437128592	1011
veh	Cyb5a	-0.39589240251071955	1011
